annee,semaine,temp,pluie,comptage,conges_0,conges_1,feries_0,feries_1,mois_aout,mois_avril,mois_decembre,mois_fevrier,mois_janvier,mois_juillet,mois_juin,mois_mai,mois_mars,mois_novembre,mois_octobre,mois_septembre,jour_dimanche,jour_jeudi,jour_lundi,jour_mardi,jour_mercredi,jour_samedi,jour_vendredi,ouvre_0,ouvre_1
2019,25,22.15416666666669,-0.0125,44.44722222222222,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,25,17.65000000000003,0.075,39.18333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,25,17.854166666666696,0.0,50.037962962962965,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,25,19.412500000000023,0.0,38.00648148148148,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,25,22.845833333333363,0.0,34.787962962962965,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,26,25.666666666666693,0.0,48.34537037037037,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019,26,26.887500000000028,0.0,49.900925925925925,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,26,27.241666666666696,0.0,48.88611111111111,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,26,26.016666666666683,0.0,49.37407407407407,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,26,25.51250000000002,0.0,46.99444444444445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,26,27.65000000000003,0.0,32.867592592592594,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,26,24.06250000000003,0.025,35.75648148148148,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,27,20.85416666666669,0.0,52.42314814814815,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019,27,20.80000000000002,0.0,57.33796296296296,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,27,20.48750000000002,0.0,57.525925925925925,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,27,21.27083333333336,0.0,56.88981481481481,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,27,24.116666666666696,0.0,52.49814814814815,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,27,25.92500000000002,0.0,38.81944444444444,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,27,21.420833333333366,0.0,35.61851851851852,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,28,19.262500000000035,0.0,49.97962962962963,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,28,19.116666666666696,0.0,54.73518518518519,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,28,21.854166666666693,0.0,54.93703703703704,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,28,23.537500000000016,-0.0125,51.36944444444445,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,28,22.345833333333356,0.0,48.648148148148145,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,28,20.76666666666669,0.0,36.38981481481481,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,28,18.08750000000002,0.0,31.278703703703705,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,29,18.745833333333366,0.0,48.89351851851852,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,29,19.916666666666693,0.0,53.352777777777774,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,29,22.504166666666695,0.0,53.443518518518516,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,29,22.00000000000003,-0.008333333333333333,50.06111111111111,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,29,22.858333333333352,-0.004166666666666667,47.178703703703704,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,29,22.883333333333358,-0.020833333333333332,32.891666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,29,22.270833333333353,-0.004166666666666667,34.474074074074075,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,30,25.050000000000022,0.0,45.76759259259259,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,30,29.295833333333356,0.0,46.25092592592593,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,30,31.466666666666686,0.0,43.11296296296296,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,30,33.14583333333336,-0.0125,36.99351851851852,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,30,26.591666666666693,0.025,39.297222222222224,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,30,19.39583333333335,0.225,24.139814814814816,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,30,19.887500000000014,0.0,31.48611111111111,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,31,21.512500000000024,0.0,42.95185185185185,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,31,21.062500000000025,0.0,44.12129629629629,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,31,19.82083333333335,0.0,44.95925925925926,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,31,21.51666666666669,0.0,45.00185185185185,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,31,22.52916666666669,0.0,39.79537037037037,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,31,20.904166666666683,0.0,30.650925925925925,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,31,24.008333333333365,0.0,29.853703703703705,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,32,23.212500000000027,0.0,35.87222222222222,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,32,20.629166666666702,0.725,29.939814814814813,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,32,20.84583333333335,0.0,36.92407407407408,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,32,22.566666666666695,0.0,36.94537037037037,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,32,22.450000000000028,0.7375,22.41574074074074,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,32,21.295833333333366,0.0,25.628703703703703,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,32,17.912500000000016,0.0,22.571296296296296,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,33,17.51250000000003,0.0375,26.214814814814815,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,33,16.212500000000034,-0.020833333333333332,29.905555555555555,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,33,19.07916666666669,-0.004166666666666667,29.458333333333332,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,33,19.562500000000014,-0.0375,21.246296296296297,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,33,19.316666666666688,0.0,25.175,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,33,18.879166666666695,0.6708333333333333,10.147222222222222,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,33,19.654166666666686,0.016666666666666663,15.26574074074074,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,34,18.06666666666669,0.0,33.089814814814815,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,34,18.525000000000023,0.0,37.010185185185186,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,34,18.637500000000028,0.0,39.361111111111114,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,34,19.883333333333372,0.0,40.57037037037037,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,34,21.812500000000032,0.0,37.70925925925926,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,34,23.5041666666667,0.0,31.118518518518517,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,34,24.22916666666669,0.0,31.208333333333332,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,35,25.554166666666692,0.0,42.65648148148148,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,35,24.966666666666697,0.0,47.18425925925926,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,35,23.762500000000014,0.0,48.60648148148148,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,35,21.11250000000003,0.0,51.00925925925926,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,35,20.70416666666669,0.0,50.10092592592593,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,35,22.88333333333336,0.0,38.61388888888889,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,35,18.98750000000002,0.0,36.68611111111111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019,36,17.491304347826112,0.0,57.07342995169082,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2019,36,17.0,0.0,8.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2019,36,17.937500000000032,0.0,61.48148148148148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2019,36,17.860427807486644,0.0,63.91711229946524,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019,36,15.191666666666693,0.0,62.18262411347518,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2019,36,15.350000000000028,0.0,58.380319148936174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019,36,16.30416666666669,-0.0125,43.35283687943262,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2019,36,14.520833333333359,0.0,40.17198581560284,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019,37,13.745833333333353,0.0,62.244680851063826,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2019,37,16.3541666666667,0.0,65.65425531914893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2019,37,17.90416666666669,0.0,59.851063829787236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019,37,19.825000000000024,0.0,63.06028368794326,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2019,37,19.300000000000026,0.0,103.62411347517731,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019,37,19.787500000000023,0.0,49.65070921985816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2019,37,20.279166666666693,0.0,43.89007092198582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019,38,20.029166666666697,0.0,60.659574468085104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2019,38,18.72916666666669,0.0,63.14007092198582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2019,38,14.979166666666696,0.0,62.5718085106383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019,38,15.008333333333361,0.0,62.1604609929078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2019,38,16.358333333333356,0.0,59.894503546099294,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019,38,19.566666666666695,0.0,48.980496453900706,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2019,38,18.120833333333355,0.6375000000000001,28.704787234042552,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019,39,17.016666666666687,-0.0125,59.23581560283688,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2019,39,16.070833333333358,0.23750000000000002,51.60372340425532,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2019,39,15.695833333333361,-0.008333333333333333,51.87234042553192,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019,39,17.88333333333337,-0.029166666666666667,61.05673758865248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2019,39,16.487500000000026,0.5,60.23492907801418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019,39,16.10416666666669,0.0,46.50265957446808,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2019,39,15.57083333333335,0.2625,26.581560283687942,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019,40,15.183333333333355,-0.008333333333333333,62.62854609929078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2019,40,17.416666666666693,-0.041666666666666664,52.91843971631206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2019,40,13.92500000000002,0.025,64.26152482269504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2019,40,8.712500000000015,0.0,65.68617021276596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2019,40,13.395833333333345,0.0125,58.744680851063826,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2019,40,14.720833333333358,0.07500000000000001,36.78989361702128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2019,40,14.845833333333351,0.13749999999999998,35.06117021276596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2019,41,14.100000000000017,-0.008333333333333333,62.023049645390074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2019,41,13.75000000000002,0.18333333333333335,39.15425531914894,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2019,41,13.01250000000002,0.06666666666666667,48.347517730496456,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2019,41,13.612500000000015,0.008333333333333333,65.58421985815603,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2019,41,14.779166666666685,-0.0125,64.20212765957447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2019,41,15.591666666666685,0.0,48.55673758865248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2019,41,19.15416666666668,0.0,45.68173758865248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2019,42,18.020833333333368,0.05416666666666667,58.29609929078014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2019,42,14.26250000000002,0.10833333333333334,60.187943262411345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2019,42,13.416666666666691,0.26666666666666666,48.041666666666664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2019,42,14.029166666666699,0.0625,56.140957446808514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2019,42,13.933333333333364,0.17083333333333334,56.902482269503544,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2019,42,12.966666666666692,0.06666666666666667,36.101950354609926,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2019,42,11.570833333333349,0.11249999999999999,20.27127659574468,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2019,43,11.695833333333349,0.008333333333333333,50.101950354609926,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2019,43,8.925000000000018,0.0,56.395390070921984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2019,43,12.208333333333353,-0.0125,56.4113475177305,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2019,43,14.116666666666687,0.0,58.187056737588655,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2019,43,12.80000000000003,0.0125,53.851950354609926,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019,43,14.812500000000016,0.0,45.711879432624116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2019,43,10.916666666666682,0.2,20.013297872340427,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2019,44,9.537500000000023,0.0,48.773049645390074,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2019,44,9.455130434782639,-0.03739130434782609,44.96173913043478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2019,44,9.013464696223338,0.08218390804597701,46.658456486042695,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2019,44,10.212500000000034,0.0625,42.09803921568628,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2019,44,13.110883280757129,0.4639589905362776,18.937697160883282,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2019,44,13.362500000000024,0.037500000000000006,25.97248427672956,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2019,44,11.53750000000003,0.3125,18.18867924528302,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2019,45,10.986223277909755,0.23515439429928742,46.794140934283455,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019,45,10.200000000000044,0.0,5.90566037735849,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2019,45,9.169913419913435,0.0126984126984127,51.656565656565654,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019,45,9.677576601671328,0.07520891364902507,48.36768802228412,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,45,8.932193548387115,0.0892258064516129,46.60322580645161,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2019,45,5.889650872817977,0.0,45.92643391521197,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019,45,5.312500000000021,-0.0125,27.754353233830845,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2019,45,6.100000000000022,0.125,17.008706467661693,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2019,46,5.775000000000026,0.0125,17.835199004975124,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2019,46,5.38750000000003,-0.0125,41.115671641791046,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019,46,6.321104294478548,-0.024723926380368102,44.591411042944785,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,46,5.718541905855359,0.1251435132032147,46.05051664753157,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2019,46,3.1125000000000256,0.85,20.86700913242009,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019,46,5.137500000000023,-0.0125,25.642123287671232,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2019,46,6.100000000000024,0.0,26.559931506849313,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2019,47,6.037500000000024,0.1375,36.07420091324201,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019,47,5.950000000000023,0.0,46.41723744292238,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019,47,2.3500000000000227,0.0,45.83961187214612,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,47,4.9875000000000265,0.025,44.87157534246575,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2019,47,8.575000000000017,0.0125,45.05936073059361,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019,47,8.90000000000002,0.41250000000000003,23.109018264840184,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2019,47,8.187500000000028,0.0,27.353310502283104,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2019,48,9.550000000000026,-0.0375,42.916666666666664,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019,48,11.27500000000002,0.4541666666666667,41.240867579908674,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019,48,11.08750000000002,0.46249999999999997,39.49029680365297,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,48,10.750000000000014,-0.0375,43.90525114155251,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2019,48,8.812500000000014,0.0375,39.72945205479452,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019,48,5.887500000000023,0.0,30.801369863013697,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2019,48,3.6125000000000185,0.0125,19.197488584474886,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,49,3.3125000000000284,0.0,44.92351598173516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019,49,3.462500000000027,0.0,47.19006849315068,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,49,1.6000000000000227,0.0,52.57990867579909,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,49,-0.8374999999999629,0.0,86.05479452054794,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,49,3.1250000000000213,0.08750000000000001,84.9857305936073,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,49,9.750000000000021,0.0125,68.48287671232876,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,49,10.15000000000002,0.09999999999999999,45.23401826484018,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,50,7.525000000000019,0.48749999999999993,88.15639269406392,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019,50,3.9569306930693355,-0.012541254125412541,111.8998899889989,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,50,6.507248677248713,0.18867724867724867,106.07460317460317,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,50,4.406907216494872,0.5010309278350515,100.60721649484536,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,50,7.53750000000003,0.1,97.24331275720165,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
